"","estado","iniciado","completo","tempo","termo","idade","sexo","escolaridade","estadocivil","estadocivil.outros","formacao","ocupacao","ocupacao.outra","nomeservico","tempodeservico","religiao","religiao.outra","contatoanterior","lidadiretamente","lida.onde","lida.outros","motivocurso","motivo.outros","materialdidatico","prazoatividades","interacaopares","organizacaocurso","import.ajud.tutor","autoavaliacao","part.outrocurso","ps001","ps002","ps003","ps004","ps005","ps006","ps007","ps008","ps009","ps010","ps011","ps012","ps013","ps014","ps015","ps016","ps017","ps018","ps019","ps020","ps021","ps022","ps023","ps024","ps025","ps026","ps027","ps028","ps029","ps030","ps031","ps032","ps033","ps034","ps035","ps036","ps037","ps038","ps039"
"1992","Finalizadas","11 junho 2014  20:55","11 junho 2014  21:24","28 minutos 40 segundos","Sim","44","Masculino","Pós-graduação","Solteiro (a)",NA,"Ciências Físicas biológica e matematica","Professor (a)",NA,"regente de aulas","18","Católica",NA,"Não","Sim","Comunidade",NA,"Para aquisição de conhecimento na área",NA,"Adequado 

 ","Flexível","Importante 

 ","Organizado","Sempre","Sim, considero","Não","3","4","3","3","3","3","3","3","2","2","2","4","2","4","4","3","3","2","4","4","2","4","3","3","2","3","2","4","4","2","3","3","2","4","2","3","2","2","4"
"1993","Finalizadas","11 junho 2014  21:01","11 junho 2014  21:23","21 minutos 44 segundos","Sim","34","Feminino","Ensino Superior Completo","Casado (a)","casada","docente","Professor (a)","professora","E.E ARGELSO (SUAPI)","5","Católica","catolica","Não","Não","Outros","não","Para aquisição de conhecimento na área","conhecimento","Adequado 

 ","Flexível","Pouco importante 

 ","Organizado","Sempre","Não, não considero","Não","4","4","4","2","4","4","4","2","2","2","4","2","2","4","3","4","4","4","4","4","4","3","4","2","3","3","2","4","4","4","4","4","4","2","4","3","3","2","4"
"1994","Finalizadas","11 junho 2014  21:01","11 junho 2014  22:20","1 hora 19 minutos","Sim","40","Feminino","Pós-graduação","Casado (a)",NA,"Pós -graduação Letras:Português e Literatura","Professor (a)",NA,"Professora de Português","20","Católica",NA,"Não","Não",NA,NA,"Para aquisição de conhecimento na área",NA,"Adequado 

 ","Pouco flexível","Importante 

 ","Organizado","Sempre","Sim, considero","Sim","3","4","4","3","4","3","3","3","2","3","3","3","2","3","3","2","3","3","4","3","2","3","2","2","3","2","2","4","4","3","4","3","3","3","3","3","2","3","3"
"1995","Finalizadas","11 junho 2014  21:01","11 junho 2014  21:07","5 minutos 55 segundos","Sim",NA,"Feminino","Pós-graduação","Casado (a)",NA,NA,"Professor (a)",NA,NA,NA,"Católica",NA,"Não","Não",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1996","Finalizadas","11 junho 2014  21:07","11 junho 2014  21:15","8 minutos 48 segundos","Sim","40","Feminino","Ensino Superior Completo","União Estável",NA,"Licenciatura Plena Matemática e Física","Outros","Vice-diretora","Vice-direção","12","Católica",NA,"Sim","Sim","Escola",NA,"Para aquisição de conhecimento na área",NA,"Muito adequado","Flexível","Pouco importante 

 ","Organizado","Sempre","Sim, considero","Não","2","3","3","1","2","3","3","2","1","3","2","2","1","5","2","2","2","3","5","2","1","1","1","1","3","2","1","4","4","3","4","3","3","4","3","3","2","1","2"
"1997","Finalizadas","11 junho 2014  21:08","11 junho 2014  21:32","23 minutos 27 segundos","Sim","28","Feminino","Pós-graduação","Casado (a)",NA,NA,"Professor (a)",NA,"prof doc I","4","Católica",NA,"Não","Sim","Amigos",NA,"Identificação profissional com o tema.",NA,"Adequado 

 ","Flexível","Importante 

 ","Organizado","Sempre","Sim, considero","Não","1","4","2","1","1","1","1","2","1","3","2","1","1","5","1","3","4","4","4","2","2","4","4","2","4","4","3","4","4","4","3","4","4","4","2","4","1","1","4"
"1998","Finalizadas","11 junho 2014  21:11","11 junho 2014  23:27","2 horas 16 minutos","Sim","32","Feminino","Pós-graduação","Casado (a)",NA,"pedagoga","Orientador (a)",NA,"unidade escolar","4","Católica",NA,"Sim","Sim","Escola",NA,"Para aquisição de conhecimento na área",NA,"Adequado 

 ","Pouco flexível","Muito importante","Organizado","Sempre","Sim, considero, porém, poderia estar me esforçando mais. 

Sim, considero, porém, poderia estar me esforçando mais 

 ","Sim","2","4","4","3","2","2","4","2","2","2","2","2","2","4","5","2","4","4","5","2","2","2","2","2","4","2","2","4","3","4","4","3","2","4","3","3","3","2","2"
"1999","Finalizadas","11 junho 2014  21:12","11 junho 2014  21:21","8 minutos 34 segundos","Sim","48","Feminino","Pós-graduação","Outros","separado judicialmente","biologia","Outros","professor articulador","extraclasse","19","Católica","catolica","Sim","Sim","Comunidade","comunidade","Para aquisição de conhecimento na área","conhecimento","Adequado 

 ","Flexível","Pouquíssimo importante","Organizado","Raramente 

 ","Não, não considero","Sim","1","3","2","2","2","2","2","2","2","2","2","2","4","4","2","1","2","2","3","3","4","2","2","2","3","2","1","4","5","2","4","4","3","4","3","2","2","2","2"
"2000","Finalizadas","11 junho 2014  21:20","11 junho 2014  21:41","20 minutos 54 segundos","Sim","48","Feminino","Pós-graduação","Casado (a)","nenhum","Pedagogia","Professor (a)","nenhuma","professora","5","Católica","Cristã","Sim","Sim","Família","família","Por ser uma oportunidade de formação continuada. 

 ","conhecer mais sobre o tema identificar para atuar na escola","Muito adequado","Flexível","Importante 

 ","Organizado","Às vezes","Sim, considero, porém, poderia estar me esforçando mais. 

Sim, considero, porém, poderia estar me esforçando mais 

 ","Não","2","2","4","2","2","2","2","2","1","2","2","2","1","4","2","2","2","2","4","2","2","3","2","2","2","2","2","5","4","2","4","4","4","4","4","2","1","1","4"
"2001","Finalizadas","11 junho 2014  21:26","11 junho 2014  21:43","17 minutos 25 segundos","Sim","51","Feminino","Pós-graduação","Viúvo (a)","não","PEDAGOGA","Orientador (a)","SUPERVISORA","SECRETARIA ESTADUAL DE EDUCAÇÃO","32","Católica","NÃO","Não","Não","Comunidade","NÃO","Para aquisição de conhecimento na área","NÃO","Muito adequado","Flexível","Muito importante","Muito organizado","Sempre","Sim, considero","Não","1","4","3","1","1","2","1","3","1","5","4","1","5","5","3","1","3","2","4","4","3","4","1","1","4","1","1","5","5","1","5","5","5","5","5","1","1","1","1"
"2002","Finalizadas","11 junho 2014  21:28","11 junho 2014  21:39","10 minutos 7 segundos","Sim","33","Feminino","Pós-graduação","Casado (a)",NA,"licenciatura plena em Geografia","Professor (a)",NA,NA,NA,"Católica",NA,"Não","Não",NA,NA,"Por ser uma oportunidade de formação continuada. 

 ",NA,"Muito adequado","Muito flexível","Muito importante","Muito organizado","Sempre","Sim, considero, porém, poderia estar me esforçando mais. 

Sim, considero, porém, poderia estar me esforçando mais 

 ","Não","2","2","2","2","2","2","2","2","2","2","2","2","2","4","2","2","2","2","5","2","1","2","2","2","2","2","2","4","4","2","4","4","4","4","4","2","2","2","4"
"2003","Finalizadas","11 junho 2014  21:37","11 junho 2014  22:05","27 minutos 29 segundos","Sim","38","Feminino","Pós-graduação","Solteiro (a)",NA,"letras","Professor (a)",NA,"E.E.Geraldo dos Santos Coimbra","15","Católica",NA,"Sim","Sim","Escola","bairro","Identificação profissional com o tema.","crescimento pessoal","Adequado 

 ","Flexível","Muito importante","Organizado","Sempre","Sim, considero, porém, poderia estar me esforçando mais. 

Sim, considero, porém, poderia estar me esforçando mais 

 ","Não","5","3","3","4","4","4","4","4","1","4","1","2","4","5","4","1","4","2","5","3","4","5","1","1","1","1","1","5","5","3","4","5","2","2","3","3","1","1","2"
"2004","Em progresso","11 junho 2014  21:42",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2005","Finalizadas","11 junho 2014  21:46","11 junho 2014  22:23","37 minutos 29 segundos","Não","53","Feminino","Pós-graduação","Casado (a)",NA,"Ensino superior em Educação Física e Pós-Graduação em gerenciamento e recreação escolar","Professor (a)",NA,"Professora de Educação Física de Educação Básica dos anos finais","20","Católica",NA,"Não","Sim","Família",NA,"Para aquisição de conhecimento na área",NA,"Adequado 

 ","Flexível","Importante 

 ","Organizado","Sempre","Sim, considero","Não","4","4","2","2","4","2","4","2","4","4","2","2","2","4","4","2","4","4","4","4","2","2","2","2","4","2","2","4","4","4","4","4","4","4","4","4","2","2","2"
"2006","Finalizadas","11 junho 2014  21:47","11 junho 2014  21:57","9 minutos 40 segundos","Sim","35","Feminino","Pós-graduação","Casado (a)","casada","Pedagogia","Professor (a)","Professora","Professora","9","Católica","católica","Não","Não","Comunidade","escola","Por ser uma oportunidade de formação continuada. 

 ","formação continuada","Adequado 

 ","Pouco flexível","Importante 

 ","Organizado","Sempre","Sim, considero","Não","3","3","3","3","3","3","3","3","2","2","2","3","3","4","3","2","3","2","3","3","2","3","2","3","3","2","2","4","3","3","3","3","3","3","3","3","2","2","3"
"2007","Finalizadas","11 junho 2014  21:48","11 junho 2014  22:06","18 minutos 22 segundos","Sim","45 anos","Feminino","Pós-graduação","Casado (a)","casada","Normal Superior/ Matemática/ Especialista de Educação- Orientação e Supervisão","Professor (a)",NA,"EE Cardeal Leme/ Escola Municipal Coronel Melvino Ferraz","26 anos","Católica","Católica","Não","Não",NA,"Nenhum","Para aquisição de conhecimento na área",NA,"Adequado 

 ","Pouco flexível","Importante 

 ","Organizado","Sempre","Sim, considero","Sim","4","3","4","4","4","3","4","4","3","3","2","3","3","4","3","2","3","3","4","2","2","3","2","3","3","3","3","4","3","4","3","4","2","3","3","4","3","2","4"
"2008","Finalizadas","11 junho 2014  21:50","11 junho 2014  22:06","15 minutos 32 segundos","Sim","46","Feminino","Pós-graduação","Casado (a)",NA,"PROFESSORA-ESPECIALIZAÇÃO GESTÃO EDUCACIONAL","Professor (a)",NA,"ESCOLA MUNICIPAL SAO JOAO BATISTA","6 MESES","Evangélica",NA,"Sim","Sim","Família",NA,"Identificação pessoal com o tema",NA,"Adequado 

 ","Flexível","Importante 

 ","Organizado","Às vezes","Sim, considero, porém, poderia estar me esforçando mais. 

Sim, considero, porém, poderia estar me esforçando mais 

 ","Sim","3","4","3","3","3","3","2","2","2","2","2","2","3","4","3","2","4","2","3","4","3","3","2","3","4","2","2","4","3","3","4","4","3","3","4","2","2","2","3"
"2009","Finalizadas","11 junho 2014  21:59","11 junho 2014  22:13","13 minutos 49 segundos","Sim","45","Feminino","Pós-graduação","União Estável",NA,NA,"Professor (a)",NA,"Professora PEB","23 anos","Católica",NA,"Sim","Sim","Família",NA,"Identificação profissional com o tema.",NA,"Adequado 

 ","Flexível","Importante 

 ","Organizado","Às vezes","Sim, considero","Não","2","4","4","4","4","4","4","4","2","3","3","3","2","4","3","2","4","3","4","4","2","4","2","4","4","2","2","4","4","4","4","2","2","2","4","3","2","2","2"
"2010","Finalizadas","11 junho 2014  22:01","11 junho 2014  22:12","10 minutos 59 segundos","Sim","40","Feminino","Pós-graduação","Casado (a)",NA,"Especialização em Educação Afetivo Sexual","Coordenador (a) Pedagógico",NA,"pedagoga","12","Católica",NA,"Não","Não",NA,NA,"Por ser uma oportunidade de formação continuada. 

 ",NA,"Adequado 

 ","Flexível","Importante 

 ","Organizado","Sempre","Sim, considero","Não","1","2","2","1","1","1","1","2","2","2","2","1","1","4","1","1","1","2","4","2","1","2","1","1","4","1","1","5","5","2","4","5","4","4","4","2","1","1","2"
"2011","Finalizadas","11 junho 2014  22:07","11 junho 2014  22:20","12 minutos 8 segundos","Sim","25","Masculino","Ensino Superior Completo","Solteiro (a)","respondido acima","Licenciatura plena em Letras/Literatura","Professor (a)","respondido acima","Instituto Municipal de Educação de Rio das Ostras","8","Evangélica","respondido acima","Sim","Sim","Outros","Na escola em que leciono","Outros","Por poder lidar melhor com pais e/ou alunos da escola que leciono com mais propriedade e direcionamento.","Muito adequado","Muito flexível","Importante 

 ","Organizado","Sempre","Sim, considero","Sim","1","2","4","2","2","2","2","1","2","2","1","1","1","5","1","1","4","2","5","2","4","2","1","1","2","1","1","5","5","2","4","4","5","1","3","2","1","1","2"
"2012","Finalizadas","11 junho 2014  22:14","11 junho 2014  22:34","19 minutos 23 segundos","Sim","37","Feminino","Ensino Superior Completo","Casado (a)",NA,"Licenciatura Plena em Ciências Biológicas pela UFJF","Diretor (a)",NA,"Diretor Escolar da E. E. Antônio Macêdo","1 ano e 10 meses","Católica",NA,"Sim","Sim","Comunidade",NA,"Para aquisição de conhecimento na área",NA,"Muito adequado","Flexível","Importante 

 ","Organizado","Sempre","Sim, considero","Não","3","3","3","1","3","1","2","3","2","2","3","3","1","4","2","1","3","2","5","3","2","3","1","1","3","3","1","5","4","3","3","4","3","3","3","3","2","1","2"
"2013","Em progresso","11 junho 2014  22:17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","Finalizadas","11 junho 2014  22:20","11 junho 2014  22:34","14 minutos 32 segundos","Sim","46","Feminino","Ensino Superior Completo","Casado (a)","casada","Bacharel Serviço Social","Outros","Auxiliar de professor","Auxiliar de professor","07","Católica","catolica","Sim","Sim","Família","Comunidade","Por ser uma oportunidade de formação continuada. 

 ","conhecimento","Muito adequado","Flexível","Importante 

 ","Muito organizado","Sempre","Sim, considero","Não","3","3","2","2","3","3","3","3","2","3","2","3","2","3","2","2","2","3","4","3","2","3","2","2","3","3","1","4","4","3","4","5","3","3","4","3","1","1","3"
"2015","Finalizadas","11 junho 2014  22:24","11 junho 2014  22:33","9 minutos 12 segundos","Sim","33","Masculino","Pós-graduação","Casado (a)",NA,"Militar","Supervisor (a)",NA,"Supervisor Escolar do CMJF","17","Católica",NA,"Sim","Não",NA,NA,"Por ser uma oportunidade de formação continuada. 

 ",NA,"Muito adequado",NA,"Pouco importante 

 ","Muito organizado","Às vezes","Sim, considero","Sim","2","3","3","2","2","3","3","3","2","2","2","2","2","5","5","2","2","2","4","3","2","2","2","2","2","1","1","5","4","2","3","4","4","3","3","2","2","2","2"
"2016","Finalizadas","11 junho 2014  22:30","11 junho 2014  22:41","11 minutos 3 segundos","Sim","30","Feminino","Ensino Superior Completo","Casado (a)","Casada","Licenciatura Plena em Educação Física","Professor (a)","Professora","Prefeitura Municipal de Timóteo","5","Evangélica","Evangélica","Sim","Sim","Escola","Escola","Identificação pessoal com o tema","Identificação Pessoal com o Tema","Muito adequado","Pouco flexível","Muito importante","Organizado","Às vezes","Sim, considero, porém, poderia estar me esforçando mais. 

Sim, considero, porém, poderia estar me esforçando mais 

 ","Não","2","5","3","1","2","3","1","2","4","1","2","1","4","5","4","1","4","3","4","3","4","5","1","3","4","4","1","5","5","3","5","5","4","4","1","3","1","1","3"
"2017","Finalizadas","11 junho 2014  22:34","11 junho 2014  22:49","15 minutos","Sim","38","Masculino","Ensino Superior Completo","União Estável","União Estável","teologo","Professor (a)","professor","desempregado","18","Evangélica","Evangélica","Sim","Sim","Comunidade","Comunidade","Identificação profissional com o tema.","Identificação profissional com o tema.","Muito adequado","Flexível","Muito importante","Muito organizado","Sempre","Sim, considero","Sim","2","3","2","2","2","2","2","3","2","2","2","2","4","4","2","2","3","3","5","2","4","2","1","1","2","2","1","5","4","2","3","4","3","5","3","2","1","4","1"
"2018","Finalizadas","11 junho 2014  22:37","11 junho 2014  22:59","21 minutos 40 segundos","Sim","57","Feminino","Ensino Superior Completo","Casado (a)","Não tem outra","Licenciatura em Pedagogia","Professor (a)","Especialista da Educaçao Infantil","E. E. Wilson de Melo 1º E 2º graus de Centralina MG","34","Evangélica","Evangélica congrego na Igreja Batista","Não","Sim","Escola","Comunidade","Para aquisição de conhecimento na área","Pelo fato de o curso ser gratuito","Adequado 

 ","Flexível","Importante 

 ","Organizado","Sempre","Sim, considero, porém, poderia estar me esforçando mais. 

Sim, considero, porém, poderia estar me esforçando mais 

 ","Não","2","2","4","2","4","4","4","2","2","5","2","2","4","5","3","2","4","4","5","4","1","4","2","3","2","3","2","4","3","4","4","4","3","4","4","3","1","1","2"
"2019","Finalizadas","11 junho 2014  22:41","11 junho 2014  23:04","22 minutos 15 segundos","Sim","29","Feminino","Pós-graduação","Casado (a)",NA,"PEDAGOGIA E ESPECIALIZAÇÃO EM EDUCAÇÃO ESPECIAL E DEFICIÊNCIA INTELECTUAL","Professor (a)",NA,"escola municipal Ângelo Impossetto","10 anos","Sem religião",NA,"Sim","Sim","Comunidade",NA,"Para aquisição de conhecimento na área",NA,"Muito adequado","Muito flexível","Muito importante","Muito organizado","Sempre","Sim, considero","Sim","1","5","5","5","5","5","5","5","1","5","1","2","4","5","5","1","5","4","5","5","1","5","2","1","5","2","1","5","5","4","5","5","5","1","5","5","1","2","2"
